일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2018/09/12","2282.92","-0.28","-0.01","2286.28","2289.66","2271.00","336830263","6445490499188","1525237664943277"
"2018/09/11","2283.20","-5.46","-0.24","2286.91","2295.76","2275.13","368210972","6188337337979","1525866107953332"
"2018/09/10","2288.66","7.08","0.31","2277.35","2289.38","2276.60","312612746","5599499357387","1529962355040679"
"2018/09/07","2281.58","-6.03","-0.26","2278.08","2286.82","2264.90","357560508","6263720900565","1525066818464548"
"2018/09/06","2287.61","-4.16","-0.18","2288.80","2298.47","2284.50","387510638","5679574007389","1529906806560863"
"2018/09/05","2291.77","-23.95","-1.03","2310.90","2315.43","2288.01","358187171","5390488672546","1533312914002780"
"2018/09/04","2315.72","8.69","0.38","2308.96","2317.74","2302.17","277014039","4551220959913","1549614964045074"
"2018/09/03","2307.03","-15.85","-0.68","2317.93","2318.72","2302.17","230513226","4096555310237","1543779721299269"
"2018/08/31","2322.88","15.53","0.67","2298.13","2322.88","2295.72","255908832","5525835420504","1554873150915856"
"2018/08/30","2307.35","-1.68","-0.07","2313.11","2320.85","2305.46","286926328","5252383391374","1544327569839559"
"2018/08/29","2309.03","5.91","0.26","2304.66","2309.88","2300.21","268214663","4807772689423","1545071113164630"
"2018/08/28","2303.12","3.82","0.17","2312.14","2314.60","2299.45","276889044","5503107308117","1540990367787281"
"2018/08/27","2299.30","6.09","0.27","2297.32","2302.87","2289.41","307044931","5766323251561","1538348009819780"
"2018/08/24","2293.21","10.61","0.46","2276.16","2295.22","2271.35","347291597","5136917947450","1534269101931912"
"2018/08/23","2282.60","9.27","0.41","2282.57","2282.88","2268.06","338386224","5238289843965","1527487740875470"
"2018/08/22","2273.33","3.27","0.14","2273.68","2280.31","2268.91","269270912","5425019391021","1521284193501082"
"2018/08/21","2270.06","22.18","0.99","2248.04","2272.86","2244.59","294337213","5182953755161","1518199753227447"
"2018/08/20","2247.88","0.83","0.04","2257.35","2264.42","2245.06","271600351","4418976884905","1502923724234727"
"2018/08/17","2247.05","6.25","0.28","2244.61","2250.92","2240.14","238377527","4645284152168","1502273893640325"
"2018/08/16","2240.80","-18.11","-0.80","2233.05","2244.08","2218.09","312519375","6021648650166","1497924103769965"
"2018/08/14","2258.91","10.46","0.47","2249.86","2262.52","2247.37","255216014","4872038898111","1510814983062929"
"2018/08/13","2248.45","-34.34","-1.50","2266.43","2271.82","2238.55","335380511","5950055509959","1503939154352444"
"2018/08/10","2282.79","-20.92","-0.91","2295.21","2295.62","2277.89","286161078","6186206254325","1526683423245996"
"2018/08/09","2303.71","2.26","0.10","2303.04","2303.71","2291.91","244882986","5985859284788","1541180722770705"
"2018/08/08","2301.45","1.29","0.06","2305.73","2308.60","2298.41","299691489","5518133744814","1540110623764887"
"2018/08/07","2300.16","13.66","0.60","2290.85","2301.27","2279.55","230339675","4748559015112","1538743025266743"
"2018/08/06","2286.50","-1.18","-0.05","2288.51","2300.38","2283.26","244548774","4607350821441","1529611886744554"
"2018/08/03","2287.68","17.48","0.77","2278.33","2288.93","2272.94","270494062","4312568032947","1531545566171179"
"2018/08/02","2270.20","-36.87","-1.60","2304.14","2306.72","2265.46","352056565","5042803042239","1519901925772783"
"2018/08/01","2307.07","11.81","0.51","2301.17","2312.65","2301.13","219034945","4832858786781","1544459954630534"
"2018/07/31","2295.26","1.75","0.08","2292.23","2296.60","2286.02","223927490","4878429087333","1536034531292007"
"2018/07/30","2293.51","-1.48","-0.06","2290.18","2296.91","2283.29","206497608","4552317501764","1534963942393224"
"2018/07/27","2294.99","5.93","0.26","2292.33","2295.27","2284.44","262143886","5091586506669","1535382663209649"
"2018/07/26","2289.06","16.03","0.71","2284.51","2297.16","2276.54","303334181","6357106063496","1530914783783147"
"2018/07/25","2273.03","-7.17","-0.31","2284.38","2292.61","2269.67","309319890","6142619801742","1520152854352159"
"2018/07/24","2280.20","10.89","0.48","2273.15","2284.43","2263.13","436133079","5831914348041","1525094802386671"
"2018/07/23","2269.31","-19.88","-0.87","2289.61","2289.61","2264.42","334290969","5549481739595","1517777198303028"
"2018/07/20","2289.19","6.90","0.30","2281.36","2293.34","2269.55","353236050","4910685111632","1531651201045245"
"2018/07/19","2282.29","-7.82","-0.34","2298.91","2300.18","2278.94","464516252","5431161926643","1526048346516196"
"2018/07/18","2290.11","-7.81","-0.34","2313.78","2319.39","2287.10","402771770","5032249001766","1531112599552728"
"2018/07/17","2297.92","-4.07","-0.18","2302.95","2306.07","2290.24","379033611","4897898599332","1535441962423983"
"2018/07/16","2301.99","-8.91","-0.39","2312.26","2317.84","2299.79","297122349","4968950237698","1538124413558617"
"2018/07/13","2310.90","25.84","1.13","2293.07","2313.80","2293.07","291562667","6500717751063","1543892667554058"
"2018/07/12","2285.06","4.44","0.19","2285.93","2298.56","2277.73","364407858","6157666591795","1527075839846068"
"2018/07/11","2280.62","-13.54","-0.59","2277.22","2287.08","2262.77","422988851","5700944882684","1524675252177269"
"2018/07/10","2294.16","8.36","0.37","2299.09","2305.84","2292.13","339918901","5038809435862","1533821000789050"
"2018/07/09","2285.80","12.93","0.57","2276.92","2294.61","2267.25","352638929","5796356280980","1527555839535755"
"2018/07/06","2272.87","15.32","0.68","2261.44","2283.75","2247.35","344433123","6358357730172","1519066699871086"
"2018/07/05","2257.55","-7.91","-0.35","2264.74","2274.74","2243.90","346883778","5166569348330","1509639741725747"
"2018/07/04","2265.46","-7.30","-0.32","2270.95","2280.81","2261.34","315103306","4880994735621","1514392988362243"
"2018/07/03","2272.76","1.22","0.05","2285.88","2287.39","2252.36","366027823","6002085994344","1519169824625884"
"2018/07/02","2271.54","-54.59","-2.35","2322.23","2327.59","2271.53","393265550","5990017994764","1518812068344080"
"2018/06/29","2326.13","11.89","0.51","2325.68","2329.58","2296.39","396663082","6309713787707","1554717340201656"
"2018/06/28","2314.24","-27.79","-1.19","2327.37","2335.35","2310.80","414370866","5775389710209","1546538948168522"
"2018/06/27","2342.03","-8.89","-0.38","2349.38","2358.71","2342.02","526625486","7007325574263","1565467894651365"
"2018/06/26","2350.92","-6.96","-0.30","2334.75","2358.01","2326.61","470914793","6536279135044","1570771913189247"
"2018/06/25","2357.88","0.66","0.03","2351.89","2361.39","2337.22","415079870","5683866549181","1574954887819521"
"2018/06/22","2357.22","19.39","0.83","2323.08","2357.40","2320.76","537263746","6604291499715","1574319860953845"
"2018/06/21","2337.83","-26.08","-1.10","2364.16","2370.58","2337.83","438264363","6784646709490","1561394173099944"
"2018/06/20","2363.91","23.80","1.02","2350.24","2374.52","2345.22","456004074","6986902497157","1578520493724815"
"2018/06/19","2340.11","-36.13","-1.52","2373.12","2379.49","2336.54","606304628","7994621350176","1562923311433431"
"2018/06/18","2376.24","-27.80","-1.16","2404.68","2405.56","2365.31","564818841","8593501001267","1586801749119891"
"2018/06/15","2404.04","-19.44","-0.80","2432.18","2433.51","2403.97","502361838","9089895205666","1605379381109644"
"2018/06/14","2423.48","-45.35","-1.84","2450.86","2451.95","2422.37","533448320","9754343520888","1619121449513249"
"2018/06/12","2468.83","-1.32","-0.05","2474.78","2479.56","2462.84","613166240","9615203781779","1648939547812385"
"2018/06/11","2470.15","18.57","0.76","2454.25","2470.99","2448.00","427946746","7025547266507","1649425579196393"
"2018/06/08","2451.58","-19.00","-0.77","2467.88","2468.27","2449.11","530159889","7672721697043","1638226630715350"
"2018/06/07","2470.58","16.82","0.69","2468.26","2478.67","2466.01","474146882","8060721107129","1650987317033513"
"2018/06/05","2453.76","6.00","0.25","2450.39","2455.78","2432.81","501363826","7344810795781","1640471133370132"
"2018/06/04","2447.76","8.80","0.36","2444.62","2452.67","2441.25","438929359","7770704632833","1636442670028652"
"2018/06/01","2438.96","15.95","0.66","2419.63","2445.31","2418.11","603023355","8767489007152","1630337822509993"
"2018/05/31","2423.01","13.98","0.58","2428.83","2430.15","2415.50","816930187","13252142027981","1619387832448622"
"2018/05/30","2409.03","-48.22","-1.96","2446.81","2449.88","2399.58","575922403","8999465924926","1609052659039962"
"2018/05/29","2457.25","-21.71","-0.88","2476.70","2479.68","2457.18","571836895","8532893830676","1641963442318272"
"2018/05/28","2478.96","18.16","0.74","2465.00","2482.40","2463.14","708362383","9841222237932","1656584844176667"
"2018/05/25","2460.80","-5.21","-0.21","2452.80","2466.57","2444.77","653592136","9078584311826","1645067821831900"
"2018/05/24","2466.01","-5.90","-0.24","2477.48","2481.31","2457.84","638125950","6766220453952","1647251127098773"
"2018/05/23","2471.91","6.34","0.26","2462.98","2476.86","2460.07","752675599","9262008770745","1651604786247934"
"2018/05/21","2465.57","4.92","0.20","2464.07","2472.30","2447.69","588088192","6298421053170","1646798798616211"
"2018/05/18","2460.65","12.20","0.50","2459.73","2461.95","2452.34","431376689","6463038548404","1643541494279841"
"2018/05/17","2448.45","-11.37","-0.46","2468.72","2472.82","2448.43","596771754","8190532097732","1634548231145054"
"2018/05/16","2459.82","1.28","0.05","2446.64","2465.55","2444.67","691813391","9817111137756","1642766226475866"
"2018/05/15","2458.54","-17.57","-0.71","2476.87","2480.22","2456.20","712619903","9446302233976","1641597148622869"
"2018/05/14","2476.11","-1.60","-0.06","2482.97","2486.17","2471.91","650707583","9563127368510","1654107231070333"
"2018/05/11","2477.71","13.55","0.55","2469.30","2483.85","2468.41","599900764","7588728929001","1655512770777994"
"2018/05/10","2464.16","20.18","0.83","2458.67","2464.72","2448.01","490004983","8870446383563","1646413172538834"
"2018/05/09","2443.98","-5.83","-0.24","2450.71","2451.86","2428.79","593365934","9069419048307","1633304235911807"
"2018/05/08","2449.81","-11.57","-0.47","2468.45","2479.75","2444.08","714734325","9630702860810","1638340178049862"
"2018/05/04","2461.38","-25.87","-1.04","2486.47","2487.77","2461.38","612024164","10816535475626","1645196661327540"
"2018/05/03","2487.25","-18.36","-0.73","2506.94","2507.91","2487.25","614102408","7866074431575","1661556510448960"
"2018/05/02","2505.61","-9.77","-0.39","2515.75","2516.57","2501.71","807588696","11712287148051","1673457322099731"
"2018/04/30","2515.38","22.98","0.92","2502.29","2515.38","2500.22","746291866","9460289371735","1680104341308118"
"2018/04/27","2492.40","16.76","0.68","2497.75","2508.13","2484.19","464957970","8299222866503","1664373650696992"
"2018/04/26","2475.64","26.83","1.10","2460.62","2484.09","2456.20","520917204","7921705274576","1653073966859293"
"2018/04/25","2448.81","-15.33","-0.62","2444.19","2453.54","2436.51","466095694","7527931028887","1634741766182717"
"2018/04/24","2464.14","-9.97","-0.40","2478.47","2479.32","2454.44","524280424","8300865934566","1644743510628773"
"2018/04/23","2474.11","-2.22","-0.09","2473.70","2478.57","2466.57","701423406","9372647655556","1651720966246060"
"2018/04/20","2476.33","-9.77","-0.39","2478.59","2485.15","2472.37","531718615","7841558042438","1653175538872689"
"2018/04/19","2486.10","6.12","0.25","2483.26","2490.57","2476.51","727030551","10118365584098","1660195914143812"
"2018/04/18","2479.98","26.21","1.07","2467.55","2486.73","2467.55","647285560","8204323390107","1655299463820137"
"2018/04/17","2453.77","-3.72","-0.15","2459.39","2465.63","2449.08","394700566","6360648307538","1636624620529463"
"2018/04/16","2457.49","2.42","0.10","2466.04","2466.16","2449.97","347173891","6220737037163","1638625626150778"
"2018/04/13","2455.07","12.36","0.51","2449.42","2457.85","2442.35","395886275","6923900430202","1636609095887849"
"2018/04/12","2442.71","-1.51","-0.06","2450.95","2454.95","2441.58","441568798","8152884929722","1626103066814739"
"2018/04/11","2444.22","-6.52","-0.27","2456.53","2458.99","2441.20","355187841","7468123411686","1626689363107901"
"2018/04/10","2450.74","6.66","0.27","2439.94","2454.36","2419.55","356390247","7520110243184","1631061461581974"
"2018/04/09","2444.08","14.50","0.60","2424.15","2446.28","2424.15","334424856","6607392483482","1626997763123581"
"2018/04/06","2429.58","-7.94","-0.33","2420.88","2433.97","2417.24","454309390","7301080603762","1617425107083266"
"2018/04/05","2437.52","29.46","1.22","2426.92","2446.78","2420.92","591042776","7566951644330","1622983873221529"
"2018/04/04","2408.06","-34.37","-1.41","2447.97","2447.97","2405.91","551703792","8092053728669","1602618531596691"
"2018/04/03","2442.43","-1.73","-0.07","2422.26","2442.43","2416.44","497140700","7950088373987","1625310856362044"
"2018/04/02","2444.16","-1.69","-0.07","2454.72","2467.52","2440.89","390319364","6841687754496","1626392939769494"
"2018/03/30","2445.85","9.48","0.39","2454.10","2458.24","2445.72","395329333","6434444751664","1627646951097347"
"2018/03/29","2436.37","17.08","0.71","2421.70","2439.47","2413.71","333359418","7256777131644","1621052949774626"
"2018/03/28","2419.29","-32.77","-1.34","2425.94","2430.77","2409.47","501307087","7761054046551","1610067602397524"
"2018/03/27","2452.06","14.98","0.61","2455.00","2456.55","2444.92","332128629","6305554223861","1631743152187368"
"2018/03/26","2437.08","20.32","0.84","2414.68","2437.08","2399.44","306904047","5928635174731","1620507612243551"
"2018/03/23","2416.76","-79.26","-3.18","2446.73","2450.40","2412.62","457952885","7931474005661","1606035961362604"
"2018/03/22","2496.02","11.05","0.44","2494.84","2508.71","2485.34","482138402","7178799207568","1658523131745911"
"2018/03/21","2484.97","-0.55","-0.02","2488.22","2492.88","2483.78","399073627","5925541828231","1650337890011040"
"2018/03/20","2485.52","10.49","0.42","2456.80","2485.52","2456.80","291495677","5384113953235","1650420083849268"
"2018/03/19","2475.03","-18.94","-0.76","2491.99","2493.56","2470.91","477219243","5994568990918","1644237392926035"
"2018/03/16","2493.97","1.59","0.06","2495.11","2497.80","2476.88","377766164","6566428705337","1656858023362981"
"2018/03/15","2492.38","6.30","0.25","2486.00","2496.51","2471.04","344009541","6065884278852","1656176341047252"
"2018/03/14","2486.08","-8.41","-0.34","2477.43","2486.98","2474.77","360865629","6379749607517","1652629050198838"
"2018/03/13","2494.49","10.37","0.42","2483.05","2494.49","2478.76","350203303","7828709039614","1657712132525991"
"2018/03/12","2484.12","24.67","1.00","2485.64","2489.46","2474.91","391303828","6570618360609","1649789282909638"
"2018/03/09","2459.45","26.37","1.08","2443.43","2476.43","2436.03","437265049","8573691173426","1633438701140137"
"2018/03/08","2433.08","31.26","1.30","2420.67","2433.08","2407.59","394848837","9053040319812","1614933613693764"
"2018/03/07","2401.82","-9.59","-0.40","2413.39","2429.43","2395.24","412971976","8956678689024","1594937953645217"
"2018/03/06","2411.41","36.35","1.53","2400.67","2413.01","2392.87","400110606","6598571319382","1600329702863531"
"2018/03/05","2375.06","-27.10","-1.13","2405.92","2407.98","2374.80","312254166","5785012821697","1575913633409285"
"2018/03/02","2402.16","-25.20","-1.04","2406.57","2410.34","2387.25","320397214","6077888427411","1593948106214368"
"2018/02/28","2427.36","-28.78","-1.17","2447.11","2460.12","2426.21","367556992","7168378397321","1611555217440049"
"2018/02/27","2456.14","-1.51","-0.06","2474.08","2480.79","2456.14","271231732","5674164168373","1629406359657681"
"2018/02/26","2457.65","6.13","0.25","2465.35","2466.08","2447.86","321259942","5606026686918","1630210235664343"
